License_Number,Hospital_Name,City,Year,Quarter,Licensed_Beds,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges1,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Medicare_Discharges,SNF_Medicaid_Discharges,SNF_Self_Pay_Discharges,SNF_Commercial_Discharges,SNF_Other_Discharges,SNF_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Inpatient_Surgeries,Total_Births,Total_Newborn_Days,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,All_Other_Visits,Total_Outpatient_Visits,Acute_Medicare_Inpatient_Revenue,Acute_Medicaid_Inpatient_Revenue,Acute_Self_Pay_Inpatient_Revenue,Acute_Other_Inpatient_Revenue,Acute_Total_Inpatient_Revenue,Acute_Medicare_Outpatient_Revenue,Acute_Medicaid_Outpatient_Revenue,Acute_Self_Pay_Outpatient_Revenue,Acute_Commercial_Inpatient_Revenue,Acute_Commercial_Outpatient_Revenue,Acute_Other_Outpatient_Revenue,Acute_Total_Outpatient_Revenue,Swing_Bed_Medicare_Revenue,Swing_Bed_Medicaid_Revenue,Swing_Bed_Self_Pay_Revenue,Swing_Bed_Commercial_Revenue,Swing_Bed_Other_Revenue,Swing_Bed_Total_Revenue,SNF_Medicare_Revenue,SNF_Medicaid_Revenue,SNF_Self_Pay_Revenue,SNF_Commercial_Revenue,SNF_Other_Revenue,SNF_Total_Revenue,Psych_Rehab_CDU_Medicare_Revenue,Psych_Rehab_CDU_Medicaid_Revenue,Psych_Rehab_CDU_Self_Pay_Revenue,Psych_Rehab_CDU_Commercial_Revenue,Psych_Rehab_CDU_Other_Revenue,Psych_Rehab_DCU_Total_Revenue,Home_Health_Medicare_Revenue,Home_Health_Medicaid_Revenue,Home_Health_Self_Pay_Revenue,Home_Health_Commercial_Revenue,Home_Health_Other_Revenue,Home_Health_Total_Revenue,Total_Medicare_Revenue,Total_Medicaid_Revenue,Total_Self_Pay_Revenue,Total_Commercial_Revenue,Total_Other_Revenue,Total_Revenue,Acute_Contractuals_Medicare,Acute_Contractuals_Medicaid,Acute_Contractuals_Self_Pay,Acute_Contractuals_Commercial,Acute_Contractuals_Other,Acute_Contractuals_Total,Other_Contractuals_Medicare,Other_Contractuals_Medicaid,Other_Contractuals_Self_Pay,Other_Contractuals_Commercial,Other_Contractuals_Other,Other_Contractuals_Total,Total_Medicare_Contractuals,Total_Medicaid_Contractuals,Total_Self_Pay_Contractuals,Total_Commercial_Contractuals,Total_Other_Contractuals,Total_Contractuals,Total_Charity_Care,Facility_Payroll,Facility_Paid_Hours,Physician_Payroll,Physician_Paid_Hours,Total_Payroll,Total_Paid_Hours,Employee_Benefit_Expenses,Supply_Expenses,Depreciation_Expense,Interest_Expenses,Professional_Fee_Expense,Bad_Debts,All_Other_Expenses,Total_Operating_Expenses,Other_Operation_Revenue,Operating_Margin,Net_Non_Operating_Gains_Losses,Tax_Subsidies,Gross_Total_Margin,Gross_Accounts_Receivable_Medicare,Gross_Accounts_Receivable_Medicaid,Gross_Accounts_Receivable_Self_Pay,Gross_Accounts_Receivable_Commercial,Gross_Accounts_Receivable_Other,Total_Gross_Accounts_Receivable,Casemix Index
204,Fred Hutchinson Cancer Center,Seattle,2019,3,20,41,13,0,0,73,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,0,0,73,127,437,265,0,0,794,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,265,0,0,794,1496,5,0,0,0,0,0,0,0,0,0,6610007,4277969,0,16122146,27010122,122630565,28290857,0,0,0,158139565,309060987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129240572,32568826,0,0,174261711,336071109,84894144,24372459,0,0,45291054,154557657,0,0,0,0,0,0,84894144,24372459,0,0,45291054,154557657,2368018,33512658,0,0,0,33512658,0,9866046,70738881,5026620,853083,,775825,61367158,181364446,23589643,0,2186202,0,2186202,64208267,18977247,0,0,130862302,214047816,3.1853
205,Confluence Health: Wenatchee Valley Hospital,Wenatchee,2019,3,20,36,7,0,0,29,72,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,7,33,56,13,0,0,36,105,73,9,0,0,56,138,0,0,0,0,0,0,0,0,0,0,0,0,240,40,0,0,85,365,313,49,0,0,141,503,94,0,0,0,0,1216,0,0,210249,211465,2011767,331038,0,649505,2992310,59342331,21850982,0,0,0,49800633,130993946,0,0,0,0,0,0,0,0,0,0,0,0,996397,175731,0,0,233114,1405242,0,0,0,0,0,0,62350495,22357751,0,0,50683252,135391498,38620201,15912819,0,0,12732916,67265936,0,0,0,0,0,0,38620201,15912819,0,0,12732916,67265936,1228188,18577191,595375,0,0,18577191,595375,5478423,7735080,634623,345276,,903742,36069099,68839692,4150792,0,150911,0,150911,21611126,9602734,0,0,32963557,64177417,1.3451
206,PeaceHealth United General Medical Center,Sedro-Woolley,2019,3,25,75,24,0,0,14,113,13,10,0,0,1,24,0,0,0,0,0,0,23,0,0,0,7,30,111,34,0,0,22,167,233,50,0,0,31,314,370,235,0,0,5,610,0,0,0,0,0,0,308,9,0,0,112,429,911,294,0,0,148,1353,1,0,0,113,3223,221,99,0,3799,7342,1981955,805286,0,374636,3161877,15852878,6164431,0,0,0,11317833,33335142,411804,260145,0,0,3321,675270,0,0,0,0,0,0,1068694,29790,0,0,383950,1482434,0,0,0,0,0,0,19315331,7259652,0,0,12079740,38654723,11083666,4741609,0,0,4679373,20504648,0,0,0,0,0,0,11083666,4741609,0,0,4679373,20504648,1453585,5309123,130659,1021368,6098,6330491,136757,1542877,2006360,718981,0,,557299,4807983,15406692,27973,0,0,0,0,9603679,2661912,0,0,8519870,20785461,0.7153
207,SKAGIT REGIONAL HEALTH,MT. VERNON,2019,3,137,1048,395,0,0,452,1895,0,0,0,0,0,0,0,0,0,0,0,0,22,50,0,0,28,100,1070,445,0,0,480,1995,4492,1532,0,0,1221,7245,0,0,0,0,0,0,0,0,0,0,0,0,264,446,0,0,251,961,4756,1978,0,0,1472,8206,603,225,546,1978,8384,2729,1800,0,141435,154348,57194730,18406657,0,20966941,96568328,105414330,39383343,0,0,0,72567116,217364789,0,0,0,0,0,0,0,0,0,0,0,0,947360,1619857,0,0,916213,3483430,0,0,0,0,0,0,163556420,59409857,0,0,94450270,317416547,122507685,43865847,0,0,62758885,229132417,0,0,0,0,0,0,122507685,43865847,0,0,62758885,229132417,3017198,34480210,0,9313774,0,43793984,0,9566150,15421241,4207265,1493601,,3006250,19375077,93857318,7005074,0,1396853,0,1396853,76855221,29483023,0,0,73511818,179850062,0.8599
208,Legacy Salmon Creek Medical Center,Vancouver,2019,3,220,1335,821,0,0,1443,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,821,0,0,1443,3599,6196,2966,0,0,4680,13842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6196,2966,0,0,4680,13842,670,973,1727,1800,16539,1308,1660,0,62296,81803,60590813,24048674,0,44126146,128765633,68152165,33143736,0,0,0,73041523,174337424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128742978,57192410,0,0,117167669,303103057,97346325,48265817,0,0,44290799,189902941,0,0,0,0,0,0,97346325,48265817,0,0,44290799,189902941,6833874,41253850,999199,4772827,37157,46026677,1036356,12027789,15746829,3361309,0,,2700209,12543589,89706193,502232,0,-305629,0,-305629,51868610,25467901,0,0,67051612,144388123,0.771
209,St. Anthony Hospital,Gig Harbor,2019,3,112,759,178,0,0,314,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,178,0,0,314,1251,3865,839,0,0,1553,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,839,0,0,1553,6257,238,0,0,1028,6853,913,875,0,52198,60839,57142967,13187785,0,20137616,90468368,60100553,21433465,0,0,0,62790939,144324957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117243520,34621250,0,0,82928555,234793325,100134059,30226293,0,0,41980312,172340664,0,0,0,0,12306507,12306507,100134059,30226293,0,0,54286819,184647171,1550670,13871746,361554,4147138,37133,18018884,398687,3951354,6208833,2902335,9457,,855404,15847240,46938103,2112193,0,9759,0,9759,31691188,9903626,0,0,74386639,115981453,1.0167
210,Swedish Issaquah,Issaquah,2019,3,175,203,649,0,0,735,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,649,0,0,735,1587,2239,738,0,0,2246,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,738,0,0,2246,5223,429,434,406,767,7085,1386,647,0,23681,32799,33862345,6283202,0,31448227,71593774,30735729,11344661,0,0,0,59572470,101652860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64598074,17627863,0,0,91020697,173246634,49771938,14022525,0,0,50342744,114137207,0,0,0,0,0,0,49771938,14022525,0,0,50342744,114137207,2075257,15781303,353856,29918,166,15811221,354022,2512206,8748848,3649843,3760006,,2167803,24736689,59218813,2177597,0,0,0,0,44319180,14606954,0,0,80206871,139133005,0.7756
211,PeaceHealth Peace Island Medical Center,Friday Harbor,2019,3,10,17,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,1,19,52,4,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,1,57,0,0,0,19,1270,97,4,0,2766,4137,190022,20387,0,11469,221878,5083427,968002,0,0,0,3799629,9851058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273449,988389,0,0,3811098,10072936,2034999,889918,0,0,790964,3715881,0,0,0,0,0,0,2034999,889918,0,0,790964,3715881,354291,1520578,32035,812249,5192,2332827,37227,518740,903158,273794,0,,168320,1443051,5471570,9990,0,0,255648,255648,1821249,319500,0,0,2276948,4417697,0.6147
212,MultiCare Covington Medical Center,Covington,2019,3,58,112,113,0,0,164,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,113,0,0,164,389,430,296,0,0,390,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,296,0,0,390,1116,34,71,109,313,7219,364,97,0,16047,23727,4679447,3194769,0,4301368,12175584,14265164,18724277,0,0,0,32124483,65113924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18944611,21919046,0,0,36425851,77289508,24036834,17138150,0,0,12059050,53234034,0,0,0,0,0,0,24036834,17138150,0,0,12059050,53234034,2303136,5954749,140444,768951,6230,6723700,146674,1491854,1320786,1342850,792621,,1688151,4617403,16289214,53250,0,0,0,0,5518886,7024630,0,0,20055654,32599170,0.5796
213,CHI Franciscan Rehabilitation Hospital,Tacoma,2019,3,60,130,0,0,0,84,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,84,214,1701,0,0,0,1020,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,1020,2721,0,0,0,0,0,0,0,0,0,0,7031889,0,0,4218973,11250862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031889,0,0,0,4218973,11250862,3724027,0,0,0,2002544,5726571,0,0,0,0,0,0,3724027,0,0,0,2002544,5726571,0,2515923,50520,0,0,2515923,50520,331320,152639,68815,1343,,144666,1403947,4473987,5034,0,0,0,0,1040308,59272,0,0,2595431,3695011,1.0143
904,BHC Fairfax Hospital Inc,Kirkland,2019,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,490,0,0,249,899,160,490,0,0,249,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,6834,0,0,2530,11906,2542,6834,0,0,2530,11906,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139450,19184100,0,0,10364779,36688329,0,0,0,0,0,0,7139450,19184100,0,0,10364779,36688329,0,0,0,0,0,0,4484033,13186755,0,0,7415900,25086688,4484033,13186755,0,0,7415900,25086688,0,5393500,143671,0,0,5393500,143671,957830,538147,312934,0,,646084,6068251,13270662,91582,0,0,0,0,3808893,10460040,0,0,3929170,18198103,0.6685
915,Lourdes Counseling Center,Richland,2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,29,104,30,45,0,0,29,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,677,0,0,354,1630,599,677,0,0,354,1630,0,0,0,0,0,0,0,0,38024,38024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978618,11071026,0,0,4850668,18900312,0,0,0,0,0,0,2978618,11071026,0,0,4850668,18900312,0,0,0,0,0,0,1800442,1490643,0,0,6744655,10035740,1800442,1490643,0,0,6744655,10035740,54838,2129294,82317,1356945,9894,3486239,92211,1267870,169265,-63480,0,,649776,1352182,6212076,-71147,0,0,0,0,2572297,10125513,0,0,8976594,21674404,0.6467
919,Navos,Seattle,2019,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,162,0,0,49,252,41,162,0,0,49,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,3737,0,0,1242,6204,1225,3737,0,0,1242,6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845368,9800902,0,0,1485775,12132045,0,0,0,0,0,0,845368,9800902,0,0,1485775,12132045,639713,5816794,0,0,0,6456507,0,0,0,0,0,0,639713,5816794,0,0,0,6456507,225498,3511643,99733,0,0,3511643,99733,681531,212126,173667,43811,,0,370541,4993319,-16261,0,0,0,0,3280151,13147255,0,0,3153246,19580652,0.6376
921,Cascade Behavioral Hospital,Tukwila,2019,3,137,268,251,0,0,216,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,251,0,0,216,735,5089,3792,0,0,1807,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089,3792,0,0,1807,10688,0,0,0,0,0,0,0,0,816,816,11096562,8403847,0,3951022,23451431,186725,0,0,0,0,212900,399625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11283287,8403847,0,0,4163922,23851056,5793796,5625856,0,0,2134437,13554089,0,0,0,0,0,0,5793796,5625856,0,0,2134437,13554089,81258,4856406,131971,684739,4239,5541145,136210,949541,358421,377426,0,,125710,1331718,8558251,2523,0,0,0,0,3762786,2820434,0,0,1889966,8473186,0.6798
922,BHC Fairfax Behavioral Health - Everett,Everett,2019,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,131,0,0,91,269,47,131,0,0,91,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,1299,0,0,632,2557,626,1299,0,0,632,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752800,3637200,0,0,2299610,7689610,0,0,0,0,0,0,1752800,3637200,0,0,2299610,7689610,0,0,0,0,0,0,1047851,2499255,0,0,1639590,5186696,1047851,2499255,0,0,1639590,5186696,0,952305,25139,0,0,952305,25139,174257,125586,122794,0,,184681,846962,2221904,0,0,0,0,0,1894097,817296,0,0,751467,3462860,0.6895
923,BHC Fairfax Behavioral Health - Monroe,Monroe,2019,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,38,0,0,29,168,101,38,0,0,29,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,484,0,0,337,2181,1360,484,0,0,337,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808000,1355200,0,0,1417770,6580970,0,0,0,0,0,0,3808000,1355200,0,0,1417770,6580970,0,0,0,0,0,0,2334440,1060548,0,0,1084757,4479745,2334440,1060548,0,0,1084757,4479745,0,733680,21009,0,0,733680,21009,139699,79530,106240,0,,-34896,778023,1837172,0,0,0,0,0,1332751,1098549,0,0,448527,2879827,0.6792
924,Smokey Point Behavioral Hospital,Marysville,2019,3,115,77,337,0,0,279,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,337,0,0,279,693,995,3657,0,0,1858,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,3657,0,0,1858,6510,0,0,0,0,0,0,0,0,530,530,2985000,10971000,0,5956291,19912291,22750,19500,0,0,0,302250,344500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007750,10990500,0,0,6258541,20256791,2042470,7966572,0,0,3583144,13592186,17123,14560,0,0,150167,181850,2059593,7981132,0,0,3733311,13774036,95418,3095030,87209,297153,1992,3392183,89201,685663,262620,1098986,127965,,380422,1580713,7148130,20188,0,0,0,0,991038,4519668,0,0,2653931,8164637,0.6789
925,Rainier Springs,Vancouver,2019,3,72,119,313,0,0,141,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,313,0,0,141,573,1089,2448,0,0,812,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,2448,0,0,812,4349,0,0,0,0,0,0,0,0,1010,1010,2389200,4910400,0,2261600,9561200,123325,411100,0,0,0,625200,1159625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512525,5321500,0,0,2886800,10720825,1558954,2937194,0,0,1457250,5953398,0,0,0,0,0,0,1558954,2937194,0,0,1457250,5953398,226398,3055387,80737,117135,687,3172522,81424,538092,239667,280449,294,,42048,1345401,5576425,70609,0,0,0,0,0,0,0,0,0,0,0.6079
926,Inland Northwest Behavioral Health,Spokane,2019,3,100,45,26,0,0,360,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,0,0,360,431,603,434,0,0,3168,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,434,0,0,3168,4205,0,0,0,0,0,0,0,0,45,45,1085400,781200,0,6486133,8352733,2400,0,0,0,0,24800,27200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087800,781200,0,0,6510933,8379933,553842,480063,0,0,3113242,4147147,0,0,0,0,0,0,553842,480063,0,0,3113242,4147147,13536,2040057,62234,526349,4478,2566406,66712,414113,137855,593554,0,,306288,585392,4297320,3091,0,0,0,0,427758,665829,0,0,3111947,4205534,0.6873
927,Wellfound Behavioral Health Hospital,Tacoma,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643
928,South Sound Behavioral Hospital,Lacey,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6334
1,Swedish Health Services DBA Swedish Medical Cent,Seattle,2019,4,830,1731,2796,0,0,3761,8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,2796,0,0,3761,8288,14840,10889,0,0,16090,41819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14840,10889,0,0,16090,41819,3422,1970,3094,2310,14634,3264,1417,0,115103,134418,227193821,105974939,0,252574768,585743528,189331407,58271560,0,0,0,277786841,525389808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,756,416525228,164246499,0,0,530362365,1111134092,338943736,128547435,0,0,297094020,764585191,0,0,0,0,0,0,338943736,128547435,0,0,297094020,764585191,9161301,93729710,2031021,9296780,76069,103026490,2107090,14285745,68149512,8040456,5329184,,6030800,147500475,346331862,17991772,0,0,0,0,211605881,103492410,0,0,380446926,695545217,0.9115
3,Swedish Health Services DBA Swedish Medical Cente,Seattle,2019,4,385,339,1238,0,0,589,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,1238,0,0,589,2166,8610,2188,0,0,4106,14904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,2188,0,0,4106,14904,954,0,0,730,4778,777,429,0,32708,38692,184504919,38203963,0,122833996,345542878,56260526,15275584,0,0,0,55852959,127389069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240765445,53479547,0,0,178686955,472931947,195707446,40616071,0,0,106763862,343087379,0,0,0,0,0,0,195707446,40616071,0,0,106763862,343087379,2915598,34655991,734358,1191750,29924,35847741,764282,4740431,25986173,4920821,755291,,2995402,46958623,119209080,2317142,0,0,0,0,235021233,58457069,0,0,291610204,585088506,2.1185
8,Klickitat County Public Hospital District #1,Goldendale,2019,4,25,29,3,0,0,4,36,9,1,0,0,3,13,0,0,0,0,33,33,0,0,0,0,0,0,38,4,0,0,40,82,78,10,0,0,16,104,60,54,0,0,20,134,0,9,0,0,0,9,0,0,0,0,0,0,138,73,0,0,36,247,1,0,0,28,1312,64,40,259,13351,15026,215172,67111,0,127381,409664,4855117,1191262,0,0,0,4460500,10506879,34237,12492,0,0,9529,56258,0,0,0,0,0,0,0,0,0,0,0,0,134419,29650,0,0,1230,165299,5238945,1300515,0,0,4598640,11138100,1485035,1186977,0,0,2512402,5184414,0,0,0,0,0,0,1485035,1186977,0,0,2512402,5184414,172850,3382036,58213,0,0,3382036,58213,817957,611574,318521,57999,,341935,1970640,7158727,69878,0,175197,363777,538974,2326963,1551587,0,0,3463592,7342142,0.708
10,Virginia Mason Medical Center,Seattle,2019,4,371,1791,286,0,0,1116,3193,0,0,0,0,0,0,0,14,0,0,1,15,0,0,0,0,0,0,1791,300,0,0,1117,3208,9099,2204,0,0,4222,15525,0,0,0,0,0,0,0,3083,0,0,35,3118,0,0,0,0,0,0,9099,5287,0,0,4257,18643,1646,0,0,0,6278,2639,0,0,246386,255303,116468494,18337175,0,67303978,202109647,198247070,23820337,0,0,0,248287162,470354569,0,0,0,0,0,0,0,2449504,0,0,83482,2532986,0,0,0,0,0,0,0,0,0,0,0,0,314715564,44607016,0,0,315674622,674997202,133875371,12451586,0,0,233529162,379856119,0,0,0,0,0,0,133875371,12451586,0,0,233529162,379856119,5959422,99144259,2151503,46109626,242323,145253885,2393826,19542841,73899865,10042587,3200660,,33604,49499300,301439138,17778441,0,10735610,0,10735610,106972923,37907685,0,0,175291198,320171806,1.498
14,Seattle Children's Hospital,Seattle,2019,4,407,39,1028,0,0,1092,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,187,361,39,1202,0,0,1279,2520,220,12009,0,0,8755,20984,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,0,0,1227,2909,220,13691,0,0,9982,23893,659,0,0,1635,13868,3349,0,0,90124,107341,6984870,244919544,0,176592786,428497200,7031237,106040569,0,0,0,137472144,250543950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016107,350960113,0,0,314064930,679041150,10477308,257639924,0,0,75516749,343633981,0,0,0,0,0,0,10477308,257639924,0,0,75516749,343633981,6817389,176769709,3218044,0,0,176769709,3218044,46801375,45674586,27054315,6701243,,453019,115823962,418825190,67529299,0,27066453,0,27066453,11176442,275005878,0,0,246029213,532211533,1.4047
21,Newport Hospital & Health Services,Newport,2019,4,74,66,33,0,0,23,122,18,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,84,34,0,0,24,142,236,76,0,0,59,371,191,5,0,0,3,199,0,0,0,0,0,0,0,0,0,0,0,0,427,81,0,0,62,570,13,24,43,113,1994,234,46,0,14522,16796,1157621,716141,0,450033,2323795,4955619,2849289,0,0,0,3770844,11575752,531679,11210,0,0,975,543864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644919,3576640,0,0,4221852,14443411,2629736,988070,0,0,1411075,5028881,-23547,11307,0,0,440729,428489,2606189,999377,0,0,1851804,5457370,181554,3591326,137126,1331010,7226,4922336,144352,1025738,765172,409968,0,,263846,1162529,8285743,59927,0,615727,120941,736668,3460697,1104387,0,0,3881493,8446577,0.5886
